movie_id,title,tags
76757,Jupiter Ascending,"['In', 'a', 'universe', 'where', 'human', 'genetic', 'material', 'is', 'the', 'most', 'precious', 'commodity,', 'an', 'impoverished', 'young', 'Earth', 'woman', 'becomes', 'the', 'key', 'to', 'strategic', 'maneuvers', 'and', 'internal', 'strife', 'within', 'a', 'powerful', 'dynasty…', 'ScienceFiction', 'Fantasy', 'Action', 'Adventure', 'jupiter', 'space', 'womandirector', '3d', 'interspeciesromance', 'MilaKunis', 'ChanningTatum', 'SeanBean', 'LillyWachowski', 'LanaWachowski']"
258489,The Legend of Tarzan,"['Tarzan,', 'having', 'acclimated', 'to', 'life', 'in', 'London,', 'is', 'called', 'back', 'to', 'his', 'former', 'home', 'in', 'the', 'jungle', 'to', 'investigate', 'the', 'activities', 'at', 'a', 'mining', 'encampment.', 'Action', 'Adventure', 'africa', 'feralchild', 'tarzan', 'jungle', 'animalattack', 'AlexanderSkarsgård', 'MargotRobbie', 'ChristophWaltz', 'DavidYates']"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['Siblings', 'Lucy,', 'Edmund,', 'Susan', 'and', 'Peter', 'step', 'through', 'a', 'magical', 'wardrobe', 'and', 'find', 'the', 'land', 'of', 'Narnia.', 'There,', 'the', 'they', 'discover', 'a', 'charming,', 'once', 'peaceful', 'kingdom', 'that', 'has', 'been', 'plunged', 'into', 'eternal', 'winter', 'by', 'the', 'evil', 'White', 'Witch,', 'Jadis.', 'Aided', 'by', 'the', 'wise', 'and', 'magnificent', 'lion,', 'Aslan,', 'the', 'children', 'lead', 'Narnia', 'into', 'a', 'spectacular,', 'climactic', 'battle', 'to', 'be', 'free', 'of', 'the', ""Witch's"", 'glacial', 'powers', 'forever.', 'Adventure', 'Family', 'Fantasy', 'savingtheworld', 'witch', 'basedonnovel', 'brothersisterrelationship', 'selfsacrifice', 'winter', 'cupboard', 'beaver', 'lion', 'fairy-talefigure', 'battle', 'narnia', 'fantasyworld', 'duringcreditsstinger', 'WilliamMoseley', 'AnnaPopplewell', 'SkandarKeynes', 'AndrewAdamson']"
246655,X-Men: Apocalypse,"['After', 'the', 're-emergence', 'of', 'the', ""world's"", 'first', 'mutant,', 'world-destroyer', 'Apocalypse,', 'the', 'X-Men', 'must', 'unite', 'to', 'defeat', 'his', 'extinction', 'level', 'plan.', 'ScienceFiction', 'mutant', 'supernaturalpowers', 'marvelcomic', 'superhero', 'basedoncomicbook', 'superhuman', 'apocalypse', 'superheroteam', 'worlddomination', 'aftercreditsstinger', '1980s', 'JamesMcAvoy', 'MichaelFassbender', 'JenniferLawrence', 'BryanSinger']"
155,The Dark Knight,"['Batman', 'raises', 'the', 'stakes', 'in', 'his', 'war', 'on', 'crime.', 'With', 'the', 'help', 'of', 'Lt.', 'Jim', 'Gordon', 'and', 'District', 'Attorney', 'Harvey', 'Dent,', 'Batman', 'sets', 'out', 'to', 'dismantle', 'the', 'remaining', 'criminal', 'organizations', 'that', 'plague', 'the', 'streets.', 'The', 'partnership', 'proves', 'to', 'be', 'effective,', 'but', 'they', 'soon', 'find', 'themselves', 'prey', 'to', 'a', 'reign', 'of', 'chaos', 'unleashed', 'by', 'a', 'rising', 'criminal', 'mastermind', 'known', 'to', 'the', 'terrified', 'citizens', 'of', 'Gotham', 'as', 'the', 'Joker.', 'Drama', 'Action', 'Crime', 'Thriller', 'dccomics', 'crimefighter', 'secretidentity', 'scarecrow', 'sadism', 'chaos', 'gothamcity', 'vigilante', 'joker', 'superhero', 'basedoncomicbook', 'tragichero', 'organizedcrime', 'criminalmastermind', 'districtattorney', 'imax', 'supervillain', 'superpowers', 'batman', 'ChristianBale', 'HeathLedger', 'AaronEckhart', 'ChristopherNolan']"
14160,Up,"['Carl', 'Fredricksen', 'spent', 'his', 'entire', 'life', 'dreaming', 'of', 'exploring', 'the', 'globe', 'and', 'experiencing', 'life', 'to', 'its', 'fullest.', 'But', 'at', 'age', '78,', 'life', 'seems', 'to', 'have', 'passed', 'him', 'by,', 'until', 'a', 'twist', 'of', 'fate', '(and', 'a', 'persistent', '8-year', 'old', 'Wilderness', 'Explorer', 'named', 'Russell)', 'gives', 'him', 'a', 'new', 'lease', 'on', 'life.', 'Animation', 'Comedy', 'Family', 'Adventure', 'agedifference', 'centralandsouthamerica', 'balloon', 'animation', 'floatingintheair', 'duringcreditsstinger', 'exploring', 'EdAsner', 'ChristopherPlummer', 'JordanNagai', 'PeteDocter']"
15512,Monsters vs Aliens,"['When', 'Susan', 'Murphy', 'is', 'unwittingly', 'clobbered', 'by', 'a', 'meteor', 'full', 'of', 'outer', 'space', 'gunk', 'on', 'her', 'wedding', 'day,', 'she', 'mysteriously', 'grows', 'to', '49-feet-11-inches.', 'The', 'military', 'jumps', 'into', 'action', 'and', 'captures', 'Susan,', 'secreting', 'her', 'away', 'to', 'a', 'covert', 'government', 'compound.', 'She', 'is', 'renamed', 'Ginormica', 'and', 'placed', 'in', 'confinement', 'with', 'a', 'ragtag', 'group', 'of', 'Monsters...', 'Animation', 'Family', 'Adventure', 'ScienceFiction', 'alien', 'giantrobot', 'duringcreditsstinger', 'SethRogen', 'ReeseWitherspoon', 'HughLaurie', 'ConradVernon', 'RobLetterman']"
1726,Iron Man,"['After', 'being', 'held', 'captive', 'in', 'an', 'Afghan', 'cave,', 'billionaire', 'engineer', 'Tony', 'Stark', 'creates', 'a', 'unique', 'weaponized', 'suit', 'of', 'armor', 'to', 'fight', 'evil.', 'Action', 'ScienceFiction', 'Adventure', 'middleeast', 'armsdealer', 'malibu', 'marvelcomic', 'superhero', 'basedoncomicbook', 'tonystark', 'ironman', 'aftercreditsstinger', 'marvelcinematicuniverse', 'counterterrorism', 'agentcoulson', 'RobertDowneyJr.', 'TerrenceHoward', 'JeffBridges', 'JonFavreau']"
44826,Hugo,"['Hugo', 'is', 'an', 'orphan', 'boy', 'living', 'in', 'the', 'walls', 'of', 'a', 'train', 'station', 'in', '1930s', 'Paris.', 'He', 'learned', 'to', 'fix', 'clocks', 'and', 'other', 'gadgets', 'from', 'his', 'father', 'and', 'uncle', 'which', 'he', 'puts', 'to', 'use', 'keeping', 'the', 'train', 'station', 'clocks', 'running.', 'The', 'only', 'thing', 'that', 'he', 'has', 'left', 'that', 'connects', 'him', 'to', 'his', 'dead', 'father', 'is', 'an', 'automaton', '(mechanical', 'man)', 'that', ""doesn't"", 'work', 'without', 'a', 'special', 'key', 'which', 'Hugo', 'needs', 'to', 'find', 'to', 'unlock', 'the', 'secret', 'he', 'believes', 'it', 'contains.', 'On', 'his', 'adventures,', 'he', 'meets', 'with', 'a', 'shopkeeper,', 'George', 'Melies,', 'who', 'works', 'in', 'the', 'train', 'station', 'and', 'his', 'adventure-seeking', 'god-daughter.', 'Hugo', 'finds', 'that', 'they', 'have', 'a', 'surprising', 'connection', 'to', 'his', 'father', 'and', 'the', 'automaton,', 'and', 'he', 'discovers', 'it', 'unlocks', 'some', 'memories', 'the', 'old', 'man', 'has', 'buried', 'inside', 'regarding', 'his', 'past.', 'Adventure', 'Drama', 'Family', 'library', 'clock', 'filmdirector', 'key', 'toy', 'boy', 'love', 'orphan', 'robot', 'automaton', 'hiding', 'filmmaking', 'legbrace', 'doberman', '3d', 'BenKingsley', 'SachaBaronCohen', 'AsaButterfield', 'MartinScorsese']"
8487,Wild Wild West,"['Legless', 'Southern', 'inventor', 'Dr.', 'Arliss', 'Loveless', 'plans', 'to', 'rekindle', 'the', 'Civil', 'War', 'by', 'assassinating', 'President', 'U.S.', 'Grant.', 'Only', 'two', 'men', 'can', 'stop', 'him:', 'gunfighter', 'James', 'West', 'and', 'master-of-disguise', 'and', 'inventor', 'Artemus', 'Gordon.', 'The', 'two', 'must', 'team', 'up', 'to', 'thwart', ""Loveless'"", 'plans.', 'Action', 'Adventure', 'Comedy', 'ScienceFiction', 'Western', 'steampunk', 'basedontvseries', 'steamlocomotive', 'drag', 'WillSmith', 'KevinKline', 'KennethBranagh', 'BarrySonnenfeld']"
1735,The Mummy: Tomb of the Dragon Emperor,"['Archaeologist', 'Rick', ""O'Connell"", 'travels', 'to', 'China,', 'pitting', 'him', 'against', 'an', 'emperor', 'from', 'the', '2,000-year-old', 'Han', 'dynasty', ""who's"", 'returned', 'from', 'the', 'dead', 'to', 'pursue', 'a', 'quest', 'for', 'world', 'domination.', 'This', 'time,', ""O'Connell"", 'enlists', 'the', 'help', 'of', 'his', 'wife', 'and', 'son', 'to', 'quash', 'the', 'so-called', ""'Dragon"", ""Emperor'"", 'and', 'his', 'abuse', 'of', 'supernatural', 'power.', 'Adventure', 'Action', 'Fantasy', 'BrendanFraser', 'JetLi', 'JohnHannah', 'RobCohen']"
297761,Suicide Squad,"['From', 'DC', 'Comics', 'comes', 'the', 'Suicide', 'Squad,', 'an', 'antihero', 'team', 'of', 'incarcerated', 'supervillains', 'who', 'act', 'as', 'deniable', 'assets', 'for', 'the', 'United', 'States', 'government,', 'undertaking', 'high-risk', 'black', 'ops', 'missions', 'in', 'exchange', 'for', 'commuted', 'prison', 'sentences.', 'Action', 'Adventure', 'Crime', 'Fantasy', 'ScienceFiction', 'dccomics', 'shareduniverse', 'antihero', 'secretmission', 'villain', 'superhero', 'supervillain', 'dcextendeduniverse', 'WillSmith', 'MargotRobbie', 'JoelKinnaman', 'DavidAyer']"
2698,Evan Almighty,"['God', 'contacts', 'Congressman', 'Evan', 'Baxter', 'and', 'tells', 'him', 'to', 'build', 'an', 'ark', 'in', 'preparation', 'for', 'a', 'great', 'flood.', 'Fantasy', 'Comedy', 'Family', 'fathersonrelationship', 'dailylife', 'marriedcouple', 'support', 'father', 'marriage', 'faith', 'baustelle', 'rescue', 'animal', 'nature', 'duringcreditsstinger', ""noah'sark"", 'SteveCarell', 'LaurenGraham', 'JohnGoodman', 'TomShadyac']"
137113,Edge of Tomorrow,"['Major', 'Bill', 'Cage', 'is', 'an', 'officer', 'who', 'has', 'never', 'seen', 'a', 'day', 'of', 'combat', 'when', 'he', 'is', 'unceremoniously', 'demoted', 'and', 'dropped', 'into', 'combat.', 'Cage', 'is', 'killed', 'within', 'minutes,', 'managing', 'to', 'take', 'an', 'alpha', 'alien', 'down', 'with', 'him.', 'He', 'awakens', 'back', 'at', 'the', 'beginning', 'of', 'the', 'same', 'day', 'and', 'is', 'forced', 'to', 'fight', 'and', 'die', 'again...', 'and', 'again', '-', 'as', 'physical', 'contact', 'with', 'the', 'alien', 'has', 'thrown', 'him', 'into', 'a', 'time', 'loop.', 'Action', 'ScienceFiction', 'dejavu', 'timewarp', 'restart', 'dystopia', 'war', 'alien', 'militaryofficer', 'soldier', 'alieninvasion', 'exoskeleton', 'TomCruise', 'EmilyBlunt', 'BrendanGleeson', 'DougLiman']"
9804,Waterworld,"['In', 'a', 'futuristic', 'world', 'where', 'the', 'polar', 'ice', 'caps', 'have', 'melted', 'and', 'made', 'Earth', 'a', 'liquid', 'planet,', 'a', 'beautiful', 'barmaid', 'rescues', 'a', 'mutant', 'seafarer', 'from', 'a', 'floating', 'island', 'prison.', 'They', 'escape,', 'along', 'with', 'her', 'young', 'charge,', 'Enola,', 'and', 'sail', 'off', 'aboard', 'his', 'ship.', 'But', 'the', 'trio', 'soon', 'becomes', 'the', 'target', 'of', 'a', 'menacing', 'pirate', 'who', 'covets', 'the', 'map', 'to', ""'Dryland'"", '–', 'which', 'is', 'tattooed', 'on', ""Enola's"", 'back.', 'Adventure', 'Action', 'ocean', 'tattoo', 'mutant', 'water', 'dystopia', 'doomsday', 'KevinCostner', 'ChaimGirafi', 'RickAviles', 'KevinReynolds']"
14869,G.I. Joe: The Rise of Cobra,"['From', 'the', 'Egyptian', 'desert', 'to', 'deep', 'below', 'the', 'polar', 'ice', 'caps,', 'the', 'elite', 'G.I.', 'JOE', 'team', 'uses', 'the', 'latest', 'in', 'next-generation', 'spy', 'and', 'military', 'equipment', 'to', 'fight', 'the', 'corrupt', 'arms', 'dealer', 'Destro', 'and', 'the', 'growing', 'threat', 'of', 'the', 'mysterious', 'Cobra', 'organization', 'to', 'prevent', 'them', 'from', 'plunging', 'the', 'world', 'into', 'chaos.', 'Adventure', 'Action', 'Thriller', 'ScienceFiction', 'terrorist', 'secret', 'hostage', 'technology', 'warhead', 'government', 'president', 'revenge', 'murder', 'attack', 'explosion', 'scientist', 'lasers', 'evil', 'cobra', 'DennisQuaid', 'ChanningTatum', 'MarlonWayans', 'StephenSommers']"
150540,Inside Out,"['Growing', 'up', 'can', 'be', 'a', 'bumpy', 'road,', 'and', ""it's"", 'no', 'exception', 'for', 'Riley,', 'who', 'is', 'uprooted', 'from', 'her', 'Midwest', 'life', 'when', 'her', 'father', 'starts', 'a', 'new', 'job', 'in', 'San', 'Francisco.', 'Like', 'all', 'of', 'us,', 'Riley', 'is', 'guided', 'by', 'her', 'emotions', '-', 'Joy,', 'Fear,', 'Anger,', 'Disgust', 'and', 'Sadness.', 'The', 'emotions', 'live', 'in', 'Headquarters,', 'the', 'control', 'center', 'inside', ""Riley's"", 'mind,', 'where', 'they', 'help', 'advise', 'her', 'through', 'everyday', 'life.', 'As', 'Riley', 'and', 'her', 'emotions', 'struggle', 'to', 'adjust', 'to', 'a', 'new', 'life', 'in', 'San', 'Francisco,', 'turmoil', 'ensues', 'in', 'Headquarters.', 'Although', 'Joy,', ""Riley's"", 'main', 'and', 'most', 'important', 'emotion,', 'tries', 'to', 'keep', 'things', 'positive,', 'the', 'emotions', 'conflict', 'on', 'how', 'best', 'to', 'navigate', 'a', 'new', 'city,', 'house', 'and', 'school.', 'Drama', 'Comedy', 'Animation', 'Family', 'dream', 'cartoon', 'imaginaryfriend', 'animation', 'family', 'moving', 'kids', 'unicorn', 'duringcreditsstinger', '3d', 'emotions', 'AmyPoehler', 'PhyllisSmith', 'RichardKind', 'PeteDocter']"
278927,The Jungle Book,"['After', 'a', 'threat', 'from', 'the', 'tiger', 'Shere', 'Khan', 'forces', 'him', 'to', 'flee', 'the', 'jungle,', 'a', 'man-cub', 'named', 'Mowgli', 'embarks', 'on', 'a', 'journey', 'of', 'self', 'discovery', 'with', 'the', 'help', 'of', 'panther,', 'Bagheera,', 'and', 'free', 'spirited', 'bear,', 'Baloo.', 'Family', 'Adventure', 'Drama', 'Fantasy', 'basedonnovel', 'snake', 'wolf', 'elephant', 'tiger', 'feralchild', 'panther', 'remake', 'bear', 'jungle', 'talkinganimal', 'orphan', 'animal', 'talkingtoanimals', 'NeelSethi', 'BillMurray', 'BenKingsley', 'JonFavreau']"
10138,Iron Man 2,"['With', 'the', 'world', 'now', 'aware', 'of', 'his', 'dual', 'life', 'as', 'the', 'armored', 'superhero', 'Iron', 'Man,', 'billionaire', 'inventor', 'Tony', 'Stark', 'faces', 'pressure', 'from', 'the', 'government,', 'the', 'press', 'and', 'the', 'public', 'to', 'share', 'his', 'technology', 'with', 'the', 'military.', 'Unwilling', 'to', 'let', 'go', 'of', 'his', 'invention,', 'Stark,', 'with', 'Pepper', 'Potts', 'and', 'James', ""'Rhodey'"", 'Rhodes', 'at', 'his', 'side,', 'must', 'forge', 'new', 'alliances', '–', 'and', 'confront', 'powerful', 'enemies.', 'Adventure', 'Action', 'ScienceFiction', 'malibu', 'marvelcomic', 'superhero', 'basedoncomicbook', 'revenge', 'aftercreditsstinger', 'marvelcinematicuniverse', 'RobertDowneyJr.', 'GwynethPaltrow', 'DonCheadle', 'JonFavreau']"
58595,Snow White and the Huntsman,"['After', 'the', 'Evil', 'Queen', 'marries', 'the', 'King,', 'she', 'performs', 'a', 'violent', 'coup', 'in', 'which', 'the', 'King', 'is', 'murdered', 'and', 'his', 'daughter,', 'Snow', 'White,', 'is', 'taken', 'captive.', 'Almost', 'a', 'decade', 'later,', 'a', 'grown', 'Snow', 'White', 'is', 'still', 'in', 'the', 'clutches', 'of', 'the', 'Queen.', 'In', 'order', 'to', 'obtain', 'immortality,', 'The', 'Evil', 'Queen', 'needs', 'the', 'heart', 'of', 'Snow', 'White.', 'After', 'Snow', 'escapes', 'the', 'castle,', 'the', 'Queen', 'sends', 'the', 'Huntsman', 'to', 'find', 'her', 'in', 'the', 'Dark', 'Forest.', 'Adventure', 'Fantasy', 'Drama', 'queen', 'magic', 'fairytale', 'immortality', 'forest', 'deception', 'woman', 'eternalyouth', 'snowwhite', 'evilqueen', 'evilstepmother', 'imprisoned', 'sorceress', 'KristenStewart', 'CharlizeTheron', 'ChrisHemsworth', 'RupertSanders']"
102651,Maleficent,"['The', 'untold', 'story', 'of', ""Disney's"", 'most', 'iconic', 'villain', 'from', 'the', '1959', 'classic', ""'Sleeping"", ""Beauty'."", 'A', 'beautiful,', 'pure-hearted', 'young', 'woman,', 'Maleficent', 'has', 'an', 'idyllic', 'life', 'growing', 'up', 'in', 'a', 'peaceable', 'forest', 'kingdom,', 'until', 'one', 'day', 'when', 'an', 'invading', 'army', 'threatens', 'the', 'harmony', 'of', 'the', 'land.', 'Maleficent', 'rises', 'to', 'be', 'the', ""land's"", 'fiercest', 'protector,', 'but', 'she', 'ultimately', 'suffers', 'a', 'ruthless', 'betrayal', '–', 'an', 'act', 'that', 'begins', 'to', 'turn', 'her', 'heart', 'into', 'stone.', 'Bent', 'on', 'revenge,', 'Maleficent', 'faces', 'an', 'epic', 'battle', 'with', 'the', 'invading', ""King's"", 'successor', 'and,', 'as', 'a', 'result,', 'places', 'a', 'curse', 'upon', 'his', 'newborn', 'infant', 'Aurora.', 'As', 'the', 'child', 'grows,', 'Maleficent', 'realizes', 'that', 'Aurora', 'holds', 'the', 'key', 'to', 'peace', 'in', 'the', 'kingdom', '-', 'and', 'to', ""Maleficent's"", 'true', 'happiness', 'as', 'well.', 'Fantasy', 'Adventure', 'Action', 'Family', 'Romance', 'fairytale', 'villain', 'sleepingbeauty', 'darkfantasy', 'basedonfairytale', 'adaptation', 'retelling', 'literaryadaptation', '3d', 'AngelinaJolie', 'ElleFanning', 'SharltoCopley', 'RobertStromberg']"
119450,Dawn of the Planet of the Apes,"['A', 'group', 'of', 'scientists', 'in', 'San', 'Francisco', 'struggle', 'to', 'stay', 'alive', 'in', 'the', 'aftermath', 'of', 'a', 'plague', 'that', 'is', 'wiping', 'out', 'humanity,', 'while', 'Caesar', 'tries', 'to', 'maintain', 'dominance', 'over', 'his', 'community', 'of', 'intelligent', 'apes.', 'ScienceFiction', 'Action', 'Drama', 'Thriller', 'leader', 'colony', 'post-apocalyptic', 'dystopia', 'forest', 'sequel', 'woods', 'ape', 'scientist', 'monkey', 'medicalresearch', 'animalattack', 'plague', '3d', 'AndySerkis', 'JasonClarke', 'GaryOldman', 'MattReeves']"
79698,The Lovers,"['The', 'Lovers', 'is', 'an', 'epic', 'romance', 'time', 'travel', 'adventure', 'film.', 'Helmed', 'by', 'Roland', 'Joffé', 'from', 'a', 'story', 'by', 'Ajey', 'Jhankar,', 'the', 'film', 'is', 'a', 'sweeping', 'tale', 'of', 'an', 'impossible', 'love', 'set', 'against', 'the', 'backdrop', 'of', 'the', 'first', 'Anglo-Maratha', 'war', 'across', 'two', 'time', 'periods', 'and', 'continents', 'and', 'centred', 'around', 'four', 'characters', '—', 'a', 'British', 'officer', 'in', '18th', 'century', 'colonial', 'India,', 'the', 'Indian', 'woman', 'he', 'falls', 'deeply', 'in', 'love', 'with,', 'an', 'American', 'present-day', 'marine', 'biologist', 'and', 'his', 'wife.', 'Action', 'Adventure', 'ScienceFiction', 'Romance', 'JoshHartnett', 'SimoneKessell', 'TamsinEgerton', 'RolandJoffé']"
64686,47 Ronin,"['Based', 'on', 'the', 'original', '1941', 'movie', 'from', 'Japan,', 'and', 'from', 'ancient', 'Japan’s', 'most', 'enduring', 'tale,', 'the', 'epic', '3D', 'fantasy-adventure', '47', 'Ronin', 'is', 'born.', 'Keanu', 'Reeves', 'leads', 'the', 'cast', 'as', 'Kai,', 'an', 'outcast', 'who', 'joins', 'Oishi', '(Hiroyuki', 'Sanada),', 'the', 'leader', 'of', 'the', '47', 'outcast', 'samurai.', 'Together', 'they', 'seek', 'vengeance', 'upon', 'the', 'treacherous', 'overlord', 'who', 'killed', 'their', 'master', 'and', 'banished', 'their', 'kind.', 'To', 'restore', 'honor', 'to', 'their', 'homeland,', 'the', 'warriors', 'embark', 'upon', 'a', 'quest', 'that', 'challenges', 'them', 'with', 'a', 'series', 'of', 'trials', 'that', 'would', 'destroy', 'ordinary', 'warriors.', 'Drama', 'Action', 'Adventure', 'Fantasy', 'japan', 'suicide', 'samurai', 'basedontruestory', 'samuraisword', 'ronin', 'shogun', 'halfbreed', '3d', 'KeanuReeves', 'HiroyukiSanada', 'KouShibasaki', 'CarlRinsch']"
100402,Captain America: The Winter Soldier,"['After', 'the', 'cataclysmic', 'events', 'in', 'New', 'York', 'with', 'The', 'Avengers,', 'Steve', 'Rogers,', 'aka', 'Captain', 'America', 'is', 'living', 'quietly', 'in', 'Washington,', 'D.C.', 'and', 'trying', 'to', 'adjust', 'to', 'the', 'modern', 'world.', 'But', 'when', 'a', 'S.H.I.E.L.D.', 'colleague', 'comes', 'under', 'attack,', 'Steve', 'becomes', 'embroiled', 'in', 'a', 'web', 'of', 'intrigue', 'that', 'threatens', 'to', 'put', 'the', 'world', 'at', 'risk.', 'Joining', 'forces', 'with', 'the', 'Black', 'Widow,', 'Captain', 'America', 'struggles', 'to', 'expose', 'the', 'ever-widening', 'conspiracy', 'while', 'fighting', 'off', 'professional', 'assassins', 'sent', 'to', 'silence', 'him', 'at', 'every', 'turn.', 'When', 'the', 'full', 'scope', 'of', 'the', 'villainous', 'plot', 'is', 'revealed,', 'Captain', 'America', 'and', 'the', 'Black', 'Widow', 'enlist', 'the', 'help', 'of', 'a', 'new', 'ally,', 'the', 'Falcon.', 'However,', 'they', 'soon', 'find', 'themselves', 'up', 'against', 'an', 'unexpected', 'and', 'formidable', 'enemy—the', 'Winter', 'Soldier.', 'Action', 'Adventure', 'ScienceFiction', 'washingtond.c.', 'future', 'shield', 'marvelcomic', 'superhero', 'basedoncomicbook', 'captainamerica', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse', '3d', 'politicalthriller', 'ChrisEvans', 'SamuelL.Jackson', 'ScarlettJohansson', 'AnthonyRusso', 'JoeRusso']"
10192,Shrek Forever After,"['A', 'bored', 'and', 'domesticated', 'Shrek', 'pacts', 'with', 'deal-maker', 'Rumpelstiltskin', 'to', 'get', 'back', 'to', 'feeling', 'like', 'a', 'real', 'ogre', 'again,', 'but', 'when', ""he's"", 'duped', 'and', 'sent', 'to', 'a', 'twisted', 'version', 'of', 'Far', 'Far', 'Away—where', 'Rumpelstiltskin', 'is', 'king,', 'ogres', 'are', 'hunted,', 'and', 'he', 'and', 'Fiona', 'have', 'never', 'met—he', 'sets', 'out', 'to', 'restore', 'his', 'world', 'and', 'reclaim', 'his', 'true', 'love.', 'Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family', 'ogre', '3d', 'MikeMyers', 'EddieMurphy', 'CameronDiaz', 'MikeMitchell']"
158852,Tomorrowland,"['Bound', 'by', 'a', 'shared', 'destiny,', 'a', 'bright,', 'optimistic', 'teen', 'bursting', 'with', 'scientific', 'curiosity', 'and', 'a', 'former', 'boy-genius', 'inventor', 'jaded', 'by', 'disillusionment', 'embark', 'on', 'a', 'danger-filled', 'mission', 'to', 'unearth', 'the', 'secrets', 'of', 'an', 'enigmatic', 'place', 'somewhere', 'in', 'time', 'and', 'space', 'that', 'exists', 'in', 'their', 'collective', 'memory', 'as', '""Tomorrowland.""', 'Adventure', 'Family', 'Mystery', 'ScienceFiction', 'inventor', 'apocalypse', 'destiny', 'imax', 'dreamer', 'futuristiccar', 'futuristiccity', 'BrittRobertson', 'GeorgeClooney', 'RaffeyCassidy', 'BradBird']"
177572,Big Hero 6,"['The', 'special', 'bond', 'that', 'develops', 'between', 'plus-sized', 'inflatable', 'robot', 'Baymax,', 'and', 'prodigy', 'Hiro', 'Hamada,', 'who', 'team', 'up', 'with', 'a', 'group', 'of', 'friends', 'to', 'form', 'a', 'band', 'of', 'high-tech', 'heroes.', 'Adventure', 'Family', 'Animation', 'Action', 'Comedy', 'brotherbrotherrelationship', 'hero', 'talent', 'revenge', 'bestfriend', 'anotherdimension', 'robot', 'boygenius', 'hate', 'aftercreditsstinger', 'moraldilemma', '3d', 'teensuperheroes', 'deadbrother', 'ScottAdsit', 'RyanPotter', 'DanielHenney', 'ChrisWilliams', 'DonHall']"
82690,Wreck-It Ralph,"['Wreck-It', 'Ralph', 'is', 'the', '9-foot-tall,', '643-pound', 'villain', 'of', 'an', 'arcade', 'video', 'game', 'named', 'Fix-It', 'Felix', 'Jr.,', 'in', 'which', 'the', ""game's"", 'titular', 'hero', 'fixes', 'buildings', 'that', 'Ralph', 'destroys.', 'Wanting', 'to', 'prove', 'he', 'can', 'be', 'a', 'good', 'guy', 'and', 'not', 'just', 'a', 'villain,', 'Ralph', 'escapes', 'his', 'game', 'and', 'lands', 'in', ""Hero's"", 'Duty,', 'a', 'first-person', 'shooter', 'where', 'he', 'helps', 'the', ""game's"", 'hero', 'battle', 'against', 'alien', 'invaders.', 'He', 'later', 'enters', 'Sugar', 'Rush,', 'a', 'kart', 'racing', 'game', 'set', 'on', 'tracks', 'made', 'of', 'candies,', 'cookies', 'and', 'other', 'sweets.', 'There,', 'Ralph', 'meets', 'Vanellope', 'von', 'Schweetz', 'who', 'has', 'learned', 'that', 'her', 'game', 'is', 'faced', 'with', 'a', 'dire', 'threat', 'that', 'could', 'affect', 'the', 'entire', 'arcade,', 'and', 'one', 'that', 'Ralph', 'may', 'have', 'inadvertently', 'started.', 'Family', 'Animation', 'Comedy', 'Adventure', 'supportgroup', 'productplacement', 'bullying', 'racing', 'arcade', 'medal', 'selfesteem', 'curiosity', 'precociouschild', 'aftercreditsstinger', 'duringcreditsstinger', 'firstpersonshooter', 'glitch', 'carefree', 'videogamer', 'q*bert', 'interruptedwedding', 'socialreject', 'JohnC.Reilly', 'SarahSilverman', 'JackMcBrayer', 'RichMoore']"
5255,The Polar Express,"['When', 'a', 'doubting', 'young', 'boy', 'takes', 'an', 'extraordinary', 'train', 'ride', 'to', 'the', 'North', 'Pole,', 'he', 'embarks', 'on', 'a', 'journey', 'of', 'self-discovery', 'that', 'shows', 'him', 'that', 'the', 'wonder', 'of', 'life', 'never', 'fades', 'for', 'those', 'who', 'believe.', 'Adventure', 'Animation', 'Family', 'Fantasy', 'santaclaus', 'nerd', 'faith', 'gift', 'bell', 'beard', 'northpole', 'chute', 'trestle', 'ticket', 'christmas', 'TomHanks', 'MichaelJeter', 'NonaGaye', 'RobertZemeckis']"
47933,Independence Day: Resurgence,"['We', 'always', 'knew', 'they', 'were', 'coming', 'back.', 'Using', 'recovered', 'alien', 'technology,', 'the', 'nations', 'of', 'Earth', 'have', 'collaborated', 'on', 'an', 'immense', 'defense', 'program', 'to', 'protect', 'the', 'planet.', 'But', 'nothing', 'can', 'prepare', 'us', 'for', 'the', 'aliens’', 'advanced', 'and', 'unprecedented', 'force.', 'Only', 'the', 'ingenuity', 'of', 'a', 'few', 'brave', 'men', 'and', 'women', 'can', 'bring', 'our', 'world', 'back', 'from', 'the', 'brink', 'of', 'extinction.', 'Action', 'Adventure', 'ScienceFiction', 'alternatehistory', 'alieninvasion', 'LiamHemsworth', 'JeffGoldblum', 'BillPullman', 'RolandEmmerich']"
